142.244898	0.075834663	0.104105107	0.132375551	0.572192082	0.654312186	0.736432289	-0.634423911	-0.550207079	-0.465990246	-0.505952569	-0.484741371	-0.463530174	0.105788842	0.168405962	0.231023082	-0.711828606	-0.653147334	-0.594466061
147.1428571	0.058109363	0.087104312	0.11609926	0.555661557	0.638095122	0.720528687	-0.635322143	-0.55099081	-0.466659478	-0.520283046	-0.49882872	-0.477374393	0.092325353	0.155049782	0.217774211	-0.712581537	-0.653878501	-0.595175466
152.0408163	0.041920574	0.071196989	0.100473405	0.54022052	0.622930134	0.705639749	-0.636171232	-0.551733145	-0.467295058	-0.53375752	-0.512001918	-0.490246316	0.079262699	0.142567186	0.205871673	-0.713331294	-0.654569103	-0.595806913
156.9387755	0.026415418	0.056280936	0.086146454	0.52553511	0.608718192	0.691901275	-0.636975403	-0.552437256	-0.467899109	-0.546387854	-0.524345895	-0.502303935	0.067210803	0.130876517	0.194542232	-0.714040179	-0.655222412	-0.596404644
161.8367347	0.012072221	0.042267297	0.072462373	0.511817273	0.595373302	0.678929332	-0.637747072	-0.553106006	-0.468464939	-0.55819012	-0.535934423	-0.513678726	0.055588315	0.119906935	0.184225555	-0.714711441	-0.655841358	-0.596971276
166.7346939	-0.001739534	0.029077726	0.059894986	0.4989886	0.582819701	0.666650803	-0.638484062	-0.553741976	-0.46899989	-0.569411652	-0.546832863	-0.524254074	0.044895539	0.109595712	0.174295885	-0.715347989	-0.656428575	-0.59750916
171.6326531	-0.014447858	0.016642428	0.047732713	0.486977016	0.570989934	0.655002852	-0.639174239	-0.554347507	-0.469520774	-0.579982943	-0.557100567	-0.534218192	0.034790096	0.099885866	0.164981636	-0.715952445	-0.656986433	-0.598020421
176.5306122	-0.026666221	0.004899225	0.03646467	0.475411344	0.559823946	0.644236549	-0.639833558	-0.554924721	-0.470015885	-0.589889483	-0.566790624	-0.543691765	0.025303992	0.090726451	0.156148911	-0.716525278	-0.657517075	-0.598508872
181.4285714	-0.03805693	-0.006207493	0.025641944	0.464566517	0.549268059	0.633969601	-0.640462096	-0.555475552	-0.470489007	-0.599485765	-0.575949679	-0.552413593	0.015942041	0.082072761	0.148203481	-0.717070478	-0.658022439	-0.5989744
186.3265306	-0.04888244	-0.016726854	0.015428732	0.454153045	0.539274904	0.624396763	-0.641061957	-0.556001758	-0.470941559	-0.608289043	-0.584619374	-0.560949706	0.007266801	0.073884911	0.140503022	-0.717590087	-0.658504286	-0.599418485
191.2244898	-0.059097962	-0.026703535	0.005690892	0.444121433	0.529801413	0.615481393	-0.641635054	-0.556504948	-0.471374842	-0.616793505	-0.592837266	-0.568881026	-0.000846526	0.066126949	0.133100424	-0.718085862	-0.658964215	-0.599842567
196.122449	-0.068801913	-0.036177267	-0.003552621	0.435064092	0.520809327	0.606554562	-0.642183139	-0.556986594	-0.471790049	-0.624802536	-0.600637203	-0.576471869	-0.008501043	0.058766482	0.126034006	-0.718559404	-0.659403684	-0.600247965
